Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
22	48	0	124	43	17	64	42	7	0.179487	161000	303000	97000	322000
22	49	0	118	37	24	57	72	8	0.205128	161000	379000	97000	322000
22	50	0	138	57	19	62	45	8	0.205128	161000	379000	97000	322000
22	51	0	128	36	28	64	59	11	0.282051	161000	379000	97000	333000
22	52	0	133	46	18	69	57	12	0.307692	161000	379000	97000	322000
22	53	0	129	48	19	62	55	7	0.179487	166000	379000	135000	322000
22	54	0	123	43	22	58	58	6	0.153846	166000	379000	135000	322000
22	55	0	131	45	25	61	43	5	0.128205	166000	379000	135000	322000
22	56	0	123	33	20	70	53	7	0.179487	161000	379000	97000	343000
22	57	0	134	40	16	78	62	10	0.25641	161000	379000	97000	343000
22	58	0	146	52	25	69	55	7	0.179487	161000	379000	97000	322000
22	59	0	146	50	25	71	50	7	0.179487	161000	308000	97000	334000
22	60	0	145	40	27	78	70	7	0.179487	161000	379000	97000	331000
22	61	0	142	53	13	76	39	7	0.179487	161000	314000	97000	331000
22	62	0	133	33	29	71	59	8	0.205128	161000	379000	97000	331000
22	63	0	146	49	15	82	77	9	0.230769	166000	379000	135000	333000
22	64	0	156	59	25	72	44	8	0.205128	166000	379000	135000	333000
22	65	0	132	31	30	71	63	11	0.282051	161000	379000	97000	333000
22	66	0	132	54	13	65	76	11	0.282051	161000	379000	97000	356000
22	67	0	150	60	28	62	53	11	0.282051	161000	379000	97000	343000
22	68	0	143	41	33	69	71	11	0.282051	161000	379000	97000	334000
22	69	0	145	51	20	74	37	11	0.282051	166000	379000	126000	334000
22	70	0	137	30	29	78	56	12	0.307692	166000	379000	126000	343000
22	71	0	123	39	13	71	47	8	0.205128	166000	379000	126000	333000
22	72	0	119	38	18	63	48	10	0.25641	166000	379000	126000	333000
22	73	0	119	42	19	58	37	11	0.282051	166000	379000	126000	333000
22	74	0	113	33	21	59	57	11	0.282051	166000	379000	126000	331000
22	75	0	118	45	13	60	46	10	0.25641	161000	379000	97000	331000
22	76	0	125	40	23	62	44	9	0.230769	161000	379000	97000	331000
22	77	0	119	36	15	68	49	10	0.25641	161000	379000	97000	334000
22	78	0	138	45	25	68	61	7	0.179487	161000	379000	97000	334000
22	79	0	140	43	22	75	57	11	0.282051	161000	379000	97000	334000
22	80	0	150	49	26	75	63	11	0.282051	161000	379000	97000	334000
22	81	0	140	48	21	71	64	11	0.282051	161000	379000	97000	334000
22	82	0	138	49	24	65	64	9	0.230769	161000	379000	97000	334000
22	83	0	138	50	25	63	67	9	0.230769	161000	379000	97000	334000
22	84	0	140	56	19	65	59	9	0.230769	161000	379000	97000	334000
22	85	0	140	49	29	62	43	8	0.205128	161000	379000	97000	334000
22	86	0	132	33	29	70	57	8	0.205128	161000	379000	97000	334000
22	87	0	130	46	16	68	69	9	0.230769	161000	379000	97000	322000
22	88	0	146	57	21	68	58	9	0.230769	166000	379000	126000	322000
22	89	0	135	44	31	60	45	8	0.205128	166000	379000	135000	322000
22	90	0	130	40	23	67	60	10	0.25641	166000	379000	135000	331000
22	91	0	132	49	23	60	48	8	0.205128	166000	379000	135000	333000
22	92	0	132	42	32	58	38	7	0.179487	166000	379000	135000	331000
22	93	0	118	32	19	67	65	10	0.25641	166000	379000	126000	331000
22	94	0	136	56	15	65	60	8	0.205128	166000	365000	58000	331000
22	95	0	136	46	32	58	42	7	0.179487	166000	379000	58000	331000
22	96	0	120	33	19	68	65	10	0.25641	161000	379000	58000	331000
22	97	0	136	56	13	67	59	11	0.282051	161000	379000	58000	331000
22	98	0	140	46	35	59	47	9	0.230769	161000	379000	97000	333000
22	99	0	126	39	21	66	42	8	0.205128	161000	379000	97000	333000
22	100	0	120	35	20	65	0	6	0.153846	166000	334000	126000	333000
23	0	0	32	0	0	32	10	2	0.0512821	161000	379000	97000	278000
23	1	0	32	6	0	26	13	2	0.0512821	161000	379000	97000	278000
23	2	0	35	7	4	24	9	2	0.0512821	161000	379000	97000	278000
23	3	0	32	7	5	20	6	2	0.0512821	161000	379000	97000	278000
23	4	0	29	5	4	20	12	2	0.0512821	161000	379000	97000	278000
23	5	0	31	10	1	20	8	2	0.0512821	161000	379000	97000	278000
23	6	0	23	4	5	14	12	2	0.0512821	161000	379000	97000	278000
23	7	0	27	8	3	16	10	2	0.0512821	161000	379000	97000	278000
23	8	0	23	6	4	13	12	2	0.0512821	161000	379000	97000	278000
23	9	0	29	10	3	16	24	3	0.0769231	161000	379000	97000	296000
23	10	0	44	20	6	18	23	4	0.102564	161000	379000	97000	296000
23	11	0	50	20	11	19	6	3	0.0769231	161000	379000	97000	296000
23	12	0	40	5	11	24	24	4	0.102564	161000	379000	97000	296000
23	13	0	55	22	3	30	19	6	0.153846	161000	379000	97000	306000
23	14	0	60	18	14	28	26	6	0.153846	161000	379000	97000	306000
23	15	0	57	24	7	26	13	4	0.102564	166000	365000	126000	296000
23	16	0	54	13	12	29	12	4	0.102564	161000	303000	97000	235000
23	17	0	53	12	7	34	23	5	0.128205	161000	308000	97000	306000
23	18	0	59	23	7	29	22	4	0.102564	161000	308000	97000	306000
23	19	0	60	19	15	26	29	4	0.102564	161000	308000	97000	306000
23	20	0	77	29	17	31	17	4	0.102564	161000	308000	97000	306000
23	21	0	64	16	14	34	32	5	0.128205	161000	308000	97000	306000
23	22	0	80	30	10	40	41	6	0.153846	161000	308000	97000	306000
23	23	0	92	35	19	38	18	5	0.128205	161000	308000	97000	306000
23	24	0	78	16	19	43	52	5	0.128205	161000	308000	97000	306000
23	25	0	96	42	7	47	49	6	0.153846	161000	308000	97000	306000
23	26	0	113	42	24	47	38	6	0.153846	166000	308000	135000	306000
23	27	0	104	30	21	53	32	6	0.153846	161000	308000	97000	306000
23	28	0	105	28	18	59	41	7	0.179487	161000	314000	97000	331000
23	29	0	107	34	13	60	52	10	0.25641	166000	379000	126000	331000
23	30	0	126	47	18	61	53	11	0.282051	166000	379000	126000	331000
23	31	0	134	45	25	64	56	11	0.282051	166000	379000	126000	331000
23	32	0	127	44	19	64	62	10	0.25641	166000	379000	126000	331000
23	33	0	135	47	24	64	56	10	0.25641	166000	379000	126000	331000
23	34	0	141	46	25	70	64	10	0.25641	166000	379000	126000	322000
23	35	0	139	45	27	67	72	8	0.205128	166000	379000	135000	322000
23	36	0	151	55	28	68	44	10	0.25641	166000	379000	110000	333000
23	37	0	134	35	35	64	42	7	0.179487	166000	379000	135000	333000
23	38	0	121	38	16	67	40	7	0.179487	154000	379000	135000	331000
23	39	0	108	37	15	56	29	6	0.153846	154000	379000	135000	322000
23	40	0	95	26	19	50	47	6	0.153846	166000	379000	135000	322000
23	41	0	95	38	10	47	43	6	0.153846	166000	379000	135000	322000
23	42	0	101	42	23	36	31	5	0.128205	166000	379000	135000	322000
23	43	0	100	27	23	50	39	6	0.153846	166000	379000	135000	331000
23	44	0	100	29	14	57	59	7	0.179487	166000	379000	135000	331000
23	45	0	117	45	15	57	70	9	0.230769	166000	379000	135000	331000
23	46	0	134	48	29	57	31	7	0.179487	166000	334000	135000	333000
23	47	0	108	23	28	57	49	7	0.179487	166000	379000	135000	331000
23	48	0	121	45	14	62	53	7	0.179487	166000	379000	135000	331000
23	49	0	121	41	24	56	62	7	0.179487	166000	379000	126000	331000
23	50	0	126	45	19	62	66	7	0.179487	166000	379000	126000	331000
23	51	0	136	51	22	63	63	7	0.179487	166000	379000	126000	331000
23	52	0	135	50	24	61	62	7	0.179487	166000	379000	135000	331000
23	53	0	120	43	22	55	60	9	0.230769	161000	346000	97000	331000
23	54	0	130	50	25	55	33	8	0.205128	161000	379000	97000	322000
23	55	0	114	27	30	57	77	11	0.282051	161000	379000	97000	331000
23	56	0	146	62	17	67	67	12	0.307692	161000	365000	97000	331000
23	57	0	141	47	31	63	63	11	0.282051	161000	379000	97000	331000
23	58	0	152	49	28	75	73	12	0.307692	161000	379000	97000	331000
23	59	0	140	50	22	68	70	10	0.25641	166000	379000	126000	331000
23	60	0	145	50	29	66	38	10	0.25641	166000	365000	126000	331000
23	61	0	122	32	21	69	63	11	0.282051	161000	379000	97000	331000
23	62	0	130	52	15	63	48	10	0.25641	166000	379000	135000	331000
23	63	0	127	37	28	62	38	10	0.25641	166000	379000	135000	331000
23	64	0	118	32	17	69	48	11	0.282051	166000	379000	126000	331000
23	65	0	111	40	12	59	48	8	0.205128	166000	379000	135000	331000
23	66	0	113	41	22	50	34	6	0.153846	166000	379000	126000	322000
23	67	0	105	30	21	54	42	7	0.179487	161000	308000	97000	336000
23	68	0	100	40	10	50	33	5	0.128205	166000	379000	126000	322000
23	69	0	98	30	20	48	28	4	0.102564	166000	379000	135000	322000
23	70	0	93	26	14	53	39	5	0.128205	166000	379000	135000	322000
23	71	0	95	34	11	50	44	5	0.128205	166000	379000	135000	331000
23	72	0	98	32	18	48	26	5	0.128205	166000	379000	135000	331000
23	73	0	94	25	17	52	44	6	0.153846	166000	379000	135000	333000
23	74	0	100	40	13	47	26	7	0.179487	166000	379000	135000	333000
23	75	0	94	25	23	46	36	6	0.153846	166000	379000	135000	333000
23	76	0	107	35	15	57	40	6	0.153846	166000	379000	135000	333000
23	77	0	112	36	20	56	65	5	0.128205	166000	379000	135000	331000
23	78	0	132	54	22	56	40	7	0.179487	166000	379000	135000	333000
23	79	0	121	30	33	58	40	9	0.230769	166000	379000	135000	333000
23	80	0	117	31	17	69	52	11	0.282051	166000	379000	135000	333000
23	81	0	125	43	16	66	72	10	0.25641	166000	379000	135000	333000
23	82	0	149	54	24	71	66	11	0.282051	154000	379000	135000	333000
23	83	0	139	41	30	68	53	11	0.282051	154000	379000	135000	334000
23	84	0	134	33	27	74	60	10	0.25641	154000	334000	135000	334000
23	85	0	137	41	18	78	56	8	0.205128	166000	365000	135000	333000
23	86	0	134	36	25	73	48	7	0.179487	166000	365000	135000	333000
23	87	0	136	39	22	75	58	7	0.179487	166000	365000	135000	333000
23	88	0	150	48	22	80	88	9	0.230769	166000	379000	135000	333000
23	89	0	158	56	24	78	52	10	0.25641	166000	365000	135000	333000
23	90	0	137	33	26	78	85	11	0.282051	166000	379000	135000	333000
23	91	0	158	59	20	79	57	9	0.230769	166000	379000	135000	331000
23	92	0	145	38	32	75	71	10	0.25641	166000	379000	135000	333000
23	93	0	147	48	20	79	56	10	0.25641	154000	379000	135000	333000
23	94	0	132	41	26	65	49	8	0.205128	154000	365000	135000	333000
23	95	0	121	33	20	68	63	7	0.179487	166000	365000	135000	331000
23	96	0	134	50	19	65	56	8	0.205128	166000	365000	135000	331000
23	97	0	132	41	28	63	54	8	0.205128	166000	365000	135000	331000
23	98	0	138	44	22	72	56	10	0.25641	166000	365000	126000	333000
23	99	0	135	40	24	71	54	9	0.230769	166000	365000	135000	331000
23	100	0	126	37	23	66	0	8	0.205128	166000	314000	135000	331000
24	0	0	32	0	0	32	14	2	0.0512821	161000	379000	97000	278000
24	1	0	37	10	0	27	10	2	0.0512821	161000	379000	97000	278000
24	2	0	33	9	3	21	18	2	0.0512821	161000	379000	97000	278000
24	3	0	33	10	3	20	19	3	0.0769231	161000	379000	97000	278000
24	4	0	39	17	4	18	13	3	0.0769231	161000	379000	97000	278000
24	5	0	43	13	11	19	16	3	0.0769231	161000	379000	97000	278000
24	6	0	44	15	7	22	3	2	0.0512821	166000	379000	126000	278000
24	7	0	37	3	8	26	19	3	0.0769231	166000	379000	126000	278000
24	8	0	47	19	1	27	12	2	0.0512821	166000	379000	135000	278000
24	9	0	49	11	13	25	7	2	0.0512821	166000	379000	135000	278000
24	10	0	40	5	5	30	22	3	0.0769231	166000	379000	135000	278000
24	11	0	48	22	0	26	26	3	0.0769231	166000	379000	135000	278000
24	12	0	52	22	11	19	15	3	0.0769231	166000	379000	135000	278000
24	13	0	49	14	15	20	21	4	0.102564	166000	379000	135000	331000
24	14	0	52	21	7	24	15	2	0.0512821	166000	379000	135000	278000
24	15	0	49	14	13	22	26	2	0.0512821	166000	379000	135000	278000
24	16	0	53	24	6	23	40	2	0.0512821	166000	379000	135000	278000
24	17	0	67	37	6	24	22	2	0.0512821	166000	379000	135000	278000
24	18	0	62	21	21	20	23	4	0.102564	166000	379000	126000	278000
24	19	0	58	20	11	27	26	3	0.0769231	166000	379000	126000	278000
24	20	0	55	20	9	26	27	3	0.0769231	166000	379000	126000	278000
24	21	0	63	25	12	26	33	2	0.0512821	166000	379000	135000	278000
24	22	0	66	22	15	29	44	2	0.0512821	166000	379000	135000	278000
24	23	0	72	30	15	27	27	3	0.0769231	166000	379000	135000	278000
24	24	0	65	23	14	28	36	4	0.102564	166000	379000	126000	278000
24	25	0	77	32	14	31	46	4	0.102564	166000	379000	126000	278000
24	26	0	85	39	15	31	30	5	0.128205	166000	379000	126000	278000
24	27	0	83	27	22	34	27	7	0.179487	161000	379000	97000	278000
24	28	0	80	24	13	43	61	8	0.205128	161000	379000	97000	278000
24	29	0	93	45	11	37	33	8	0.205128	161000	379000	97000	278000
24	30	0	88	27	23	38	34	6	0.153846	161000	303000	97000	261000
24	31	0	89	26	17	46	49	8	0.205128	161000	379000	97000	306000
24	32	0	100	42	13	45	43	8	0.205128	161000	379000	97000	306000
24	33	0	102	32	21	49	41	9	0.230769	161000	379000	97000	306000
24	34	0	102	31	18	53	69	9	0.230769	161000	379000	97000	322000
24	35	0	145	63	19	63	51	9	0.230769	161000	379000	97000	322000
24	36	0	143	37	41	65	49	8	0.205128	166000	379000	126000	322000
24	37	0	128	35	22	71	80	10	0.25641	161000	379000	97000	322000
24	38	0	154	63	20	71	52	9	0.230769	161000	379000	97000	322000
24	39	0	143	39	32	72	59	9	0.230769	166000	379000	135000	331000
24	40	0	141	42	19	80	68	10	0.25641	166000	379000	135000	333000
24	41	0	139	46	20	73	71	12	0.307692	154000	379000	135000	333000
24	42	0	136	44	23	69	67	8	0.205128	154000	379000	135000	333000
24	43	0	151	54	25	72	63	9	0.230769	166000	379000	135000	333000
24	44	0	149	46	33	70	46	8	0.205128	166000	379000	135000	333000
24	45	0	152	43	27	82	53	12	0.307692	166000	379000	135000	383000
24	46	0	150	39	25	86	76	10	0.25641	166000	379000	52000	334000
24	47	0	158	53	21	84	61	9	0.230769	166000	379000	126000	331000
24	48	0	156	48	31	77	62	10	0.25641	166000	379000	135000	333000
24	49	0	155	42	31	82	65	9	0.230769	166000	379000	52000	331000
24	50	0	151	46	15	90	69	9	0.230769	166000	379000	52000	331000
24	51	0	156	51	24	81	65	10	0.25641	161000	379000	52000	331000
24	52	0	154	51	22	81	77	10	0.25641	161000	379000	52000	331000
24	53	0	163	56	27	80	59	10	0.25641	161000	379000	52000	334000
24	54	0	153	44	28	81	74	9	0.230769	161000	379000	97000	331000
24	55	0	153	51	22	80	54	9	0.230769	166000	379000	126000	331000
24	56	0	139	39	25	75	55	9	0.230769	166000	379000	126000	331000
24	57	0	132	40	20	72	60	10	0.25641	166000	379000	126000	333000
24	58	0	136	47	21	68	57	9	0.230769	166000	379000	126000	333000
24	59	0	140	45	28	67	54	9	0.230769	166000	379000	126000	333000
24	60	0	137	41	20	76	57	8	0.205128	166000	379000	126000	322000
24	61	0	139	45	22	72	42	9	0.230769	166000	379000	126000	333000
24	62	0	128	37	20	71	70	12	0.307692	154000	379000	110000	333000
24	63	0	145	53	21	71	63	8	0.205128	166000	379000	110000	333000
24	64	0	143	47	33	63	45	6	0.153846	166000	346000	135000	333000
24	65	0	127	35	24	68	66	10	0.25641	166000	379000	135000	356000
24	66	0	138	44	20	74	78	8	0.205128	166000	379000	135000	331000
24	67	0	149	56	24	69	43	8	0.205128	166000	379000	135000	331000
24	68	0	131	30	31	70	67	11	0.282051	166000	379000	135000	356000
24	69	0	140	51	13	76	62	10	0.25641	166000	334000	135000	356000
24	70	0	150	53	27	70	48	10	0.25641	166000	379000	135000	333000
24	71	0	142	36	33	73	72	11	0.282051	166000	379000	135000	333000
24	72	0	145	56	17	72	68	14	0.358974	154000	379000	135000	383000
24	73	0	149	51	27	71	67	13	0.333333	154000	379000	135000	383000
24	74	0	154	47	30	77	61	13	0.333333	166000	379000	126000	383000
24	75	0	161	47	28	86	82	15	0.384615	166000	379000	48000	383000
24	76	0	157	48	29	80	68	11	0.282051	166000	379000	48000	333000
24	77	0	158	51	26	81	50	11	0.282051	166000	379000	135000	383000
24	78	0	153	39	27	87	64	14	0.358974	166000	379000	48000	383000
24	79	0	153	48	18	87	68	14	0.358974	166000	379000	48000	383000
24	80	0	139	48	19	72	82	13	0.333333	166000	379000	48000	383000
24	81	0	161	64	26	71	70	12	0.307692	166000	379000	48000	383000
24	82	0	153	52	27	74	58	12	0.307692	166000	364000	48000	383000
24	83	0	154	51	28	75	77	13	0.333333	166000	364000	48000	356000
24	84	0	168	61	29	78	56	14	0.358974	166000	364000	48000	356000
24	85	0	162	45	37	80	59	11	0.282051	166000	379000	48000	333000
24	86	0	159	50	20	89	62	11	0.282051	166000	379000	48000	322000
24	87	0	156	44	30	82	58	10	0.25641	166000	364000	48000	322000
24	88	0	154	46	25	83	66	13	0.333333	166000	379000	48000	383000
24	89	0	151	57	20	74	49	9	0.230769	166000	379000	52000	336000
24	90	0	144	44	26	74	60	10	0.25641	166000	379000	52000	336000
24	91	0	145	51	19	75	56	15	0.384615	166000	379000	24000	383000
24	92	0	151	50	34	67	54	11	0.282051	166000	379000	58000	383000
24	93	0	143	42	28	73	56	12	0.307692	166000	379000	48000	333000
24	94	0	146	50	20	76	36	10	0.25641	166000	379000	48000	333000
24	95	0	141	32	32	77	56	12	0.307692	166000	379000	48000	333000
24	96	0	143	44	21	78	77	12	0.307692	166000	379000	48000	331000
24	97	0	160	64	26	70	67	12	0.307692	166000	379000	48000	331000
24	98	0	169	53	38	78	65	12	0.307692	166000	379000	48000	331000
24	99	0	160	54	19	87	88	13	0.333333	166000	379000	48000	331000
24	100	0	174	65	28	81	0	12	0.307692	166000	379000	48000	331000
25	0	0	32	0	0	32	12	2	0.0512821	161000	379000	97000	278000
25	1	0	37	12	0	25	11	2	0.0512821	161000	379000	97000	278000
25	2	0	34	9	5	20	12	2	0.0512821	161000	379000	97000	278000
25	3	0	34	9	2	23	15	2	0.0512821	161000	379000	97000	278000
25	4	0	34	8	6	20	12	2	0.0512821	161000	379000	97000	278000
25	5	0	35	10	6	19	14	2	0.0512821	161000	379000	97000	278000
25	6	0	36	13	4	19	16	3	0.0769231	161000	379000	97000	306000
25	7	0	37	15	4	18	23	3	0.0769231	161000	379000	97000	306000
25	8	0	45	21	7	17	18	4	0.102564	161000	379000	97000	306000
25	9	0	43	17	9	17	6	2	0.0512821	161000	308000	97000	306000
25	10	0	30	6	9	15	16	3	0.0769231	161000	379000	97000	306000
25	11	0	32	15	2	15	8	2	0.0512821	273000	379000	247000	306000
25	12	0	31	8	10	13	6	2	0.0512821	273000	379000	247000	306000
25	13	0	25	4	5	16	5	1	0.025641	324000	379000	247000	278000
25	14	0	23	4	2	17	7	1	0.025641	324000	379000	247000	278000
25	15	0	20	6	2	12	2	1	0.025641	324000	379000	247000	278000
25	16	0	11	2	4	5	0	0	0	464000	1000	450000	1000
25	17	0	9	0	2	7	12	1	0.025641	324000	379000	247000	278000
25	18	0	16	9	0	7	6	1	0.025641	324000	379000	247000	278000
25	19	0	17	6	5	6	7	1	0.025641	324000	379000	247000	278000
25	20	0	17	7	3	7	5	1	0.025641	324000	379000	247000	278000
25	21	0	17	4	4	9	13	2	0.0512821	273000	379000	247000	306000
25	22	0	23	11	3	9	17	2	0.0512821	273000	379000	247000	306000
25	23	0	26	14	2	10	4	1	0.025641	273000	308000	264000	306000
25	24	0	21	4	8	9	4	1	0.025641	264000	303000	207000	235000
25	25	0	19	3	2	14	14	3	0.0769231	264000	379000	207000	306000
25	26	0	26	13	2	11	4	2	0.0512821	264000	308000	207000	306000
25	27	0	20	2	9	9	3	1	0.025641	264000	303000	207000	235000
25	28	0	15	3	0	12	21	2	0.0512821	264000	308000	207000	306000
25	29	0	32	21	2	9	5	2	0.0512821	264000	308000	207000	306000
25	30	0	22	5	9	8	5	2	0.0512821	264000	308000	207000	306000
25	31	0	19	5	3	11	13	3	0.0769231	264000	379000	207000	306000
25	32	0	27	13	3	11	9	2	0.0512821	264000	308000	207000	306000
25	33	0	22	8	5	9	3	1	0.025641	264000	303000	207000	235000
25	34	0	15	3	2	10	11	2	0.0512821	264000	379000	207000	278000
25	35	0	21	10	3	8	3	1	0.025641	324000	379000	247000	278000
25	36	0	17	2	5	10	8	1	0.025641	264000	303000	207000	235000
25	37	0	21	7	2	12	10	2	0.0512821	264000	379000	207000	278000
25	38	0	26	10	4	12	9	2	0.0512821	264000	379000	207000	278000
25	39	0	24	8	4	12	9	3	0.0769231	234000	379000	163000	278000
25	40	0	20	6	3	11	4	2	0.0512821	234000	379000	163000	278000
25	41	0	18	4	3	11	8	2	0.0512821	234000	379000	163000	278000
25	42	0	17	6	2	9	4	1	0.025641	234000	262000	163000	194000
25	43	0	16	1	4	11	7	1	0.025641	234000	262000	163000	194000
25	44	0	16	6	1	9	0	0	0	464000	1000	450000	1000
25	45	0	10	0	2	8	0	0	0	464000	1000	450000	1000
25	46	0	10	0	0	10	0	0	0	464000	1000	450000	1000
25	47	0	7	0	0	7	0	0	0	464000	1000	450000	1000
25	48	0	3	0	0	3	0	0	0	464000	1000	450000	1000
25	49	0	3	0	0	3	0	0	0	464000	1000	450000	1000
25	50	0	3	0	0	3	0	0	0	464000	1000	450000	1000
25	51	0	2	0	0	2	0	0	0	464000	1000	450000	1000
25	52	0	2	0	0	2	0	0	0	464000	1000	450000	1000
25	53	0	1	0	0	1	0	0	0	464000	1000	450000	1000
25	54	0	1	0	0	1	0	0	0	464000	1000	450000	1000
25	55	0	1	0	0	1	0	0	0	464000	1000	450000	1000
25	56	0	1	0	0	1	0	0	0	464000	1000	450000	1000
25	57	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	32	0	0	32	9	2	0.0512821	161000	379000	97000	278000
26	1	0	32	6	0	26	11	2	0.0512821	161000	379000	97000	278000
26	2	0	35	8	3	24	13	2	0.0512821	161000	379000	97000	278000
26	3	0	41	11	5	25	12	2	0.0512821	161000	379000	97000	278000
26	4	0	40	9	8	23	15	4	0.102564	161000	379000	97000	278000
26	5	0	43	13	4	26	37	4	0.102564	161000	379000	97000	278000
26	6	0	62	34	6	22	18	4	0.102564	161000	379000	97000	278000
26	7	0	59	17	21	21	19	4	0.102564	161000	379000	97000	278000
26	8	0	60	17	12	31	22	5	0.128205	161000	379000	97000	306000
26	9	0	60	20	10	30	32	4	0.102564	161000	379000	97000	278000
26	10	0	68	26	10	32	17	5	0.128205	161000	379000	97000	278000
26	11	0	62	16	16	30	23	4	0.102564	161000	379000	97000	306000
26	12	0	64	22	11	31	19	4	0.102564	161000	308000	97000	322000
26	13	0	63	19	13	31	8	4	0.102564	161000	274000	97000	322000
26	14	0	54	7	13	34	18	6	0.153846	161000	308000	97000	322000
26	15	0	52	18	5	29	21	4	0.102564	161000	308000	97000	306000
26	16	0	57	21	10	26	19	3	0.0769231	161000	227000	97000	198000
26	17	0	56	19	12	25	24	3	0.0769231	161000	262000	97000	198000
26	18	0	55	22	6	27	32	2	0.0512821	161000	227000	97000	198000
26	19	0	70	28	14	28	18	2	0.0512821	161000	227000	97000	198000
26	20	0	61	17	12	32	39	4	0.102564	161000	262000	97000	198000
26	21	0	82	34	10	38	31	4	0.102564	161000	262000	97000	198000
26	22	0	83	23	23	37	34	3	0.0769231	166000	262000	135000	213000
26	23	0	82	29	10	43	36	6	0.153846	166000	274000	126000	322000
26	24	0	91	31	17	43	47	5	0.128205	166000	274000	126000	322000
26	25	0	96	32	18	46	42	7	0.179487	166000	303000	126000	322000
26	26	0	92	37	13	42	38	5	0.128205	166000	303000	126000	322000
26	27	0	89	33	16	40	35	4	0.102564	166000	303000	135000	322000
26	28	0	84	26	12	46	43	5	0.128205	166000	303000	135000	322000
26	29	0	91	35	18	38	31	3	0.0769231	166000	262000	110000	198000
26	30	0	74	21	15	38	38	2	0.0512821	166000	262000	135000	198000
26	31	0	72	26	8	38	40	2	0.0512821	166000	262000	135000	198000
26	32	0	84	32	15	37	42	4	0.102564	166000	303000	135000	322000
26	33	0	86	36	14	36	47	5	0.128205	166000	303000	135000	322000
26	34	0	102	38	22	42	35	4	0.102564	166000	303000	135000	322000
26	35	0	86	25	14	47	62	5	0.128205	166000	379000	135000	322000
26	36	0	109	51	13	45	35	7	0.179487	166000	379000	135000	322000
26	37	0	101	30	27	44	39	6	0.153846	166000	379000	135000	322000
26	38	0	104	31	16	57	68	7	0.179487	166000	379000	135000	331000
26	39	0	133	55	18	60	49	8	0.205128	166000	379000	135000	322000
26	40	0	119	38	25	56	54	7	0.179487	166000	379000	135000	322000
26	41	0	119	45	20	54	51	8	0.205128	166000	379000	135000	322000
26	42	0	112	34	24	54	62	8	0.205128	166000	379000	135000	322000
26	43	0	124	47	15	62	56	10	0.25641	166000	379000	135000	322000
26	44	0	132	46	25	61	46	10	0.25641	154000	379000	135000	333000
26	45	0	120	34	22	64	50	7	0.179487	166000	379000	135000	322000
26	46	0	124	42	14	68	71	8	0.205128	166000	379000	135000	322000
26	47	0	135	48	25	62	22	7	0.179487	181000	379000	163000	322000
26	48	0	116	20	23	73	29	8	0.205128	194000	334000	163000	333000
26	49	0	116	27	12	77	93	11	0.282051	161000	334000	97000	333000
26	50	0	155	72	17	66	22	7	0.179487	161000	334000	97000	333000
26	51	0	115	19	29	67	76	9	0.230769	161000	379000	97000	333000
26	52	0	142	67	6	69	66	11	0.282051	161000	379000	58000	383000
26	53	0	146	57	36	53	23	6	0.153846	210000	334000	163000	383000
26	54	0	113	21	28	64	39	9	0.230769	203000	379000	163000	356000
26	55	0	108	35	10	63	20	7	0.179487	199000	379000	163000	322000
26	56	0	87	18	13	56	28	5	0.128205	203000	379000	163000	322000
26	57	0	79	26	9	44	22	6	0.153846	203000	308000	163000	322000
26	58	0	83	22	15	46	25	5	0.128205	203000	308000	193000	322000
26	59	0	78	25	9	44	49	6	0.153846	166000	379000	135000	322000
26	60	0	98	47	13	38	36	5	0.128205	166000	314000	135000	331000
26	61	0	97	35	25	37	34	6	0.153846	166000	314000	135000	331000
26	62	0	90	30	13	47	48	8	0.205128	166000	314000	135000	331000
26	63	0	101	45	11	45	30	7	0.179487	166000	314000	135000	331000
26	64	0	89	25	21	43	30	6	0.153846	166000	314000	135000	331000
26	65	0	87	24	12	51	41	8	0.205128	166000	335000	48000	333000
26	66	0	106	39	16	51	45	8	0.205128	166000	335000	48000	331000
26	67	0	106	41	18	47	40	6	0.153846	166000	335000	48000	331000
26	68	0	110	38	22	50	34	7	0.179487	166000	379000	135000	331000
26	69	0	106	32	19	55	54	7	0.179487	166000	379000	135000	331000
26	70	0	116	42	19	55	30	7	0.179487	166000	379000	135000	331000
26	71	0	102	29	19	54	51	9	0.230769	166000	379000	135000	334000
26	72	0	118	42	15	61	31	9	0.230769	166000	335000	48000	334000
26	73	0	104	27	20	57	42	8	0.205128	166000	314000	135000	334000
26	74	0	106	37	12	57	35	9	0.230769	166000	379000	135000	334000
26	75	0	102	28	22	52	21	7	0.179487	166000	379000	135000	334000
26	76	0	92	21	13	58	44	6	0.153846	166000	314000	135000	356000
26	77	0	98	42	9	47	28	5	0.128205	166000	334000	135000	356000
26	78	0	96	27	26	43	21	7	0.179487	166000	379000	135000	356000
26	79	0	86	21	13	52	43	8	0.205128	166000	379000	135000	336000
26	80	0	103	41	12	50	35	9	0.230769	166000	379000	135000	383000
26	81	0	116	34	29	53	37	10	0.25641	166000	379000	135000	383000
26	82	0	102	31	16	55	53	11	0.282051	166000	379000	135000	383000
26	83	0	120	47	18	55	46	11	0.282051	166000	379000	135000	383000
