Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
16	98	0	143	59	30	54	44	9	0.230769	166000	334000	135000	333000
16	99	0	133	35	33	65	55	11	0.282051	166000	379000	126000	336000
16	100	0	135	50	15	70	0	11	0.282051	166000	379000	126000	356000
17	0	0	10	0	0	10	7	1	0.025641	161000	178000	97000	127000
17	1	0	8	2	0	6	7	1	0.025641	161000	178000	97000	127000
17	2	0	13	7	2	4	9	1	0.025641	161000	178000	97000	127000
17	3	0	14	8	3	3	0	0	0	464000	1000	450000	1000
17	4	0	7	0	1	6	0	0	0	464000	1000	450000	1000
17	5	0	3	0	0	3	0	0	0	464000	1000	450000	1000
17	6	0	2	0	0	2	0	0	0	464000	1000	450000	1000
17	7	0	2	0	0	2	0	0	0	464000	1000	450000	1000
17	8	0	1	0	0	1	0	0	0	464000	1000	450000	1000
17	9	0	1	0	0	1	0	0	0	464000	1000	450000	1000
17	10	0	1	0	0	1	0	0	0	464000	1000	450000	1000
17	11	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	10	0	0	10	8	1	0.025641	161000	178000	97000	127000
18	1	0	10	5	0	5	5	1	0.025641	161000	178000	97000	127000
18	2	0	12	5	3	4	2	1	0.025641	161000	178000	97000	127000
18	3	0	11	2	3	6	3	2	0.0512821	161000	187000	97000	148000
18	4	0	9	3	1	5	4	1	0.025641	161000	178000	97000	127000
18	5	0	11	4	2	5	1	1	0.025641	161000	178000	97000	127000
18	6	0	8	1	2	5	3	2	0.0512821	161000	187000	97000	148000
18	7	0	9	3	1	5	8	2	0.0512821	161000	187000	97000	148000
18	8	0	14	7	1	6	4	2	0.0512821	161000	187000	97000	148000
18	9	0	13	4	5	4	4	1	0.025641	166000	187000	126000	148000
18	10	0	13	4	3	6	7	2	0.0512821	161000	187000	97000	148000
18	11	0	19	7	4	8	4	2	0.0512821	161000	187000	97000	148000
18	12	0	18	4	3	11	9	2	0.0512821	161000	187000	97000	148000
18	13	0	21	9	3	9	10	2	0.0512821	161000	227000	97000	198000
18	14	0	20	9	4	7	9	1	0.025641	166000	227000	135000	198000
18	15	0	23	9	6	8	13	1	0.025641	166000	227000	135000	198000
18	16	0	28	11	7	10	10	1	0.025641	166000	227000	135000	198000
18	17	0	27	9	7	11	8	1	0.025641	166000	227000	135000	198000
18	18	0	25	8	3	14	27	1	0.025641	166000	227000	135000	198000
18	19	0	38	25	4	9	4	1	0.025641	166000	227000	135000	198000
18	20	0	32	4	17	11	7	1	0.025641	166000	227000	135000	198000
18	21	0	25	7	3	15	25	2	0.0512821	166000	303000	135000	235000
18	22	0	32	18	2	12	17	1	0.025641	166000	227000	135000	198000
18	23	0	37	17	11	9	11	1	0.025641	166000	227000	135000	198000
18	24	0	34	11	8	15	32	3	0.0769231	166000	303000	135000	235000
18	25	0	53	30	6	17	24	3	0.0769231	166000	303000	135000	235000
18	26	0	54	19	18	17	19	3	0.0769231	166000	303000	135000	235000
18	27	0	51	17	10	24	16	3	0.0769231	166000	303000	135000	235000
18	28	0	55	14	13	28	36	4	0.102564	166000	303000	135000	241000
18	29	0	66	29	9	28	21	3	0.0769231	166000	303000	135000	235000
18	30	0	66	20	18	28	26	4	0.102564	166000	303000	135000	235000
18	31	0	60	22	8	30	26	4	0.102564	166000	303000	135000	261000
18	32	0	61	24	9	28	40	5	0.128205	166000	379000	135000	306000
18	33	0	68	33	12	23	37	3	0.0769231	166000	379000	135000	306000
18	34	0	76	30	23	23	19	3	0.0769231	166000	303000	135000	255000
18	35	0	67	16	17	34	40	6	0.153846	166000	379000	135000	306000
18	36	0	81	34	9	38	47	5	0.128205	166000	379000	135000	306000
18	37	0	96	39	17	40	37	5	0.128205	166000	379000	135000	306000
18	38	0	87	25	21	41	34	6	0.153846	166000	379000	135000	306000
18	39	0	87	28	14	45	47	5	0.128205	166000	379000	135000	306000
18	40	0	89	35	16	38	40	5	0.128205	166000	379000	135000	306000
18	41	0	93	29	24	40	32	6	0.153846	166000	379000	135000	311000
18	42	0	87	24	13	50	48	9	0.230769	166000	379000	135000	311000
18	43	0	97	41	13	43	34	7	0.179487	166000	379000	135000	311000
18	44	0	90	26	22	42	28	6	0.153846	166000	379000	135000	311000
18	45	0	83	27	12	44	41	6	0.153846	166000	379000	135000	311000
18	46	0	92	36	14	42	47	4	0.102564	166000	379000	135000	278000
18	47	0	91	36	14	41	29	4	0.102564	166000	379000	135000	322000
18	48	0	79	25	11	43	37	5	0.128205	166000	379000	135000	322000
18	49	0	93	35	15	43	57	8	0.205128	166000	379000	126000	322000
18	50	0	112	51	17	44	43	6	0.153846	166000	379000	126000	322000
18	51	0	103	36	24	43	49	7	0.179487	166000	379000	126000	322000
18	52	0	111	42	21	48	63	7	0.179487	166000	379000	126000	322000
18	53	0	124	53	20	51	51	8	0.205128	154000	379000	126000	322000
18	54	0	128	40	33	55	47	9	0.230769	161000	379000	97000	336000
18	55	0	135	42	26	67	62	11	0.282051	161000	379000	97000	336000
18	56	0	143	50	21	72	68	14	0.358974	161000	379000	97000	336000
18	57	0	149	53	27	69	56	11	0.282051	161000	314000	97000	331000
18	58	0	143	45	23	75	70	11	0.282051	161000	379000	97000	331000
18	59	0	141	48	20	73	63	11	0.282051	161000	379000	97000	331000
18	60	0	145	52	24	69	53	10	0.25641	161000	379000	97000	331000
18	61	0	136	41	28	67	60	10	0.25641	161000	379000	97000	333000
18	62	0	148	49	23	76	85	12	0.307692	161000	379000	97000	336000
18	63	0	161	59	27	75	53	10	0.25641	161000	379000	97000	336000
18	64	0	144	45	27	72	71	9	0.230769	166000	379000	135000	336000
18	65	0	168	59	33	76	46	10	0.25641	166000	379000	126000	336000
18	66	0	141	35	35	71	82	12	0.307692	166000	379000	126000	356000
18	67	0	162	65	21	76	60	10	0.25641	166000	379000	126000	356000
18	68	0	144	46	30	68	76	11	0.282051	161000	379000	97000	356000
18	69	0	149	61	16	72	79	10	0.25641	161000	379000	97000	333000
18	70	0	153	53	34	66	70	9	0.230769	161000	379000	97000	333000
18	71	0	139	52	29	58	46	7	0.179487	161000	379000	97000	322000
18	72	0	130	41	26	63	66	6	0.153846	161000	379000	97000	322000
18	73	0	133	54	20	59	30	7	0.179487	161000	303000	97000	383000
18	74	0	119	26	27	66	53	10	0.25641	161000	379000	97000	383000
18	75	0	122	45	16	61	54	7	0.179487	166000	379000	126000	331000
18	76	0	125	45	23	57	61	6	0.153846	166000	314000	126000	331000
18	77	0	135	56	22	57	50	7	0.179487	166000	314000	126000	331000
18	78	0	117	39	28	50	55	8	0.205128	166000	314000	126000	331000
18	79	0	138	49	27	62	65	12	0.307692	161000	379000	97000	333000
18	80	0	142	49	29	64	35	7	0.179487	161000	379000	97000	331000
18	81	0	120	29	27	64	58	8	0.205128	166000	379000	135000	331000
18	82	0	117	48	13	56	39	7	0.179487	161000	379000	97000	331000
18	83	0	100	32	22	46	26	5	0.128205	166000	379000	135000	331000
18	84	0	92	26	18	48	45	5	0.128205	166000	379000	135000	331000
18	85	0	96	41	9	46	38	7	0.179487	166000	379000	135000	331000
18	86	0	101	35	28	38	39	5	0.128205	166000	379000	135000	331000
18	87	0	93	33	15	45	55	7	0.179487	161000	379000	97000	331000
18	88	0	112	50	18	44	35	7	0.179487	161000	379000	97000	331000
18	89	0	107	32	28	47	41	8	0.205128	161000	379000	97000	331000
18	90	0	105	37	12	56	64	10	0.25641	161000	379000	97000	333000
18	91	0	125	54	16	55	64	10	0.25641	161000	379000	97000	333000
18	92	0	131	47	35	49	43	7	0.179487	166000	379000	135000	333000
18	93	0	118	31	28	59	38	8	0.205128	161000	379000	97000	331000
18	94	0	111	37	15	59	26	7	0.179487	161000	379000	97000	331000
18	95	0	99	25	22	52	45	9	0.230769	161000	379000	97000	333000
18	96	0	110	45	13	52	34	9	0.230769	161000	379000	97000	333000
18	97	0	100	32	24	44	34	8	0.205128	161000	379000	97000	333000
18	98	0	89	30	15	44	45	9	0.230769	161000	379000	97000	333000
18	99	0	112	44	21	47	30	7	0.179487	161000	379000	97000	331000
18	100	0	106	27	29	50	0	8	0.205128	161000	379000	97000	333000
19	0	0	10	0	0	10	11	1	0.025641	161000	178000	97000	127000
19	1	0	18	10	0	8	3	1	0.025641	161000	178000	97000	127000
19	2	0	17	3	7	7	2	1	0.025641	161000	178000	97000	127000
19	3	0	16	2	3	11	7	1	0.025641	161000	178000	97000	127000
19	4	0	20	6	2	12	4	2	0.0512821	161000	187000	97000	148000
19	5	0	15	4	1	10	7	1	0.025641	161000	178000	97000	127000
19	6	0	16	7	2	7	12	1	0.025641	161000	178000	97000	127000
19	7	0	21	10	4	7	8	1	0.025641	161000	178000	97000	127000
19	8	0	21	8	5	8	1	1	0.025641	161000	178000	97000	127000
19	9	0	16	1	4	11	6	3	0.0769231	161000	227000	97000	198000
19	10	0	17	6	1	10	11	2	0.0512821	161000	227000	97000	198000
19	11	0	23	11	5	7	11	2	0.0512821	161000	227000	97000	198000
19	12	0	27	11	7	9	9	2	0.0512821	161000	227000	97000	198000
19	13	0	23	9	5	9	11	2	0.0512821	166000	227000	126000	198000
19	14	0	22	11	2	9	8	1	0.025641	166000	227000	135000	198000
19	15	0	22	8	5	9	6	1	0.025641	166000	227000	135000	198000
19	16	0	17	6	3	8	9	1	0.025641	166000	227000	135000	198000
19	17	0	19	8	3	8	7	1	0.025641	166000	227000	135000	198000
19	18	0	22	7	4	11	15	1	0.025641	166000	227000	135000	198000
19	19	0	31	14	5	12	29	1	0.025641	166000	227000	135000	198000
19	20	0	42	24	8	10	6	1	0.025641	166000	227000	135000	198000
19	21	0	32	5	16	11	10	1	0.025641	166000	227000	135000	198000
19	22	0	33	10	3	20	32	2	0.0512821	166000	262000	135000	198000
19	23	0	46	25	5	16	26	1	0.025641	166000	227000	135000	198000
19	24	0	49	22	10	17	14	1	0.025641	166000	227000	135000	198000
19	25	0	49	14	15	20	26	2	0.0512821	166000	303000	135000	235000
19	26	0	52	23	5	24	13	3	0.0769231	166000	303000	135000	261000
19	27	0	43	12	11	20	14	2	0.0512821	166000	262000	135000	198000
19	28	0	43	13	9	21	27	2	0.0512821	166000	303000	135000	235000
19	29	0	46	22	5	19	13	2	0.0512821	166000	303000	135000	235000
19	30	0	36	12	10	14	26	2	0.0512821	166000	303000	135000	235000
19	31	0	44	18	6	20	25	3	0.0769231	166000	303000	135000	235000
19	32	0	50	19	9	22	44	3	0.0769231	166000	303000	135000	235000
19	33	0	76	39	9	28	28	5	0.128205	166000	303000	126000	235000
19	34	0	79	23	26	30	23	4	0.102564	166000	228000	126000	225000
19	35	0	67	17	11	39	38	5	0.128205	166000	303000	126000	235000
19	36	0	85	35	10	40	19	4	0.102564	166000	303000	135000	235000
19	37	0	80	16	22	42	34	6	0.153846	166000	379000	126000	278000
19	38	0	88	28	10	50	40	7	0.179487	166000	307000	58000	235000
19	39	0	99	31	18	50	50	8	0.205128	166000	307000	58000	241000
19	40	0	100	35	16	49	28	6	0.153846	166000	303000	135000	241000
19	41	0	83	18	20	45	31	5	0.128205	166000	303000	135000	343000
19	42	0	80	24	9	47	41	6	0.153846	166000	303000	135000	343000
19	43	0	81	35	9	37	37	5	0.128205	166000	303000	135000	241000
19	44	0	86	34	19	33	23	5	0.128205	166000	303000	126000	235000
19	45	0	80	22	15	43	33	5	0.128205	166000	303000	135000	235000
19	46	0	76	22	12	42	28	5	0.128205	166000	303000	135000	235000
19	47	0	80	25	11	44	37	6	0.153846	166000	303000	135000	241000
19	48	0	79	28	13	38	25	5	0.128205	166000	308000	135000	306000
19	49	0	67	20	11	36	32	4	0.102564	166000	262000	135000	225000
19	50	0	65	27	11	27	3	2	0.0512821	166000	262000	135000	198000
19	51	0	47	3	13	31	28	4	0.102564	166000	303000	126000	235000
19	52	0	56	19	3	34	16	3	0.0769231	166000	303000	126000	235000
19	53	0	56	15	10	31	25	3	0.0769231	166000	303000	126000	235000
19	54	0	62	24	8	30	18	4	0.102564	166000	308000	126000	306000
19	55	0	49	12	13	24	17	3	0.0769231	166000	303000	126000	235000
19	56	0	50	15	4	31	29	4	0.102564	166000	303000	126000	235000
19	57	0	56	21	8	27	34	4	0.102564	166000	303000	126000	235000
19	58	0	64	28	10	26	33	4	0.102564	166000	303000	126000	235000
19	59	0	59	27	11	21	22	3	0.0769231	166000	303000	126000	235000
19	60	0	53	20	16	17	14	3	0.0769231	166000	303000	126000	235000
19	61	0	42	12	8	22	16	1	0.025641	166000	227000	135000	198000
19	62	0	45	15	6	24	25	2	0.0512821	166000	274000	135000	322000
19	63	0	52	25	6	21	25	2	0.0512821	166000	227000	126000	198000
19	64	0	63	24	20	19	18	2	0.0512821	166000	227000	126000	198000
19	65	0	53	14	6	33	43	5	0.128205	166000	274000	110000	322000
19	66	0	68	37	5	26	20	4	0.102564	166000	262000	110000	198000
19	67	0	63	17	23	23	21	4	0.102564	166000	262000	110000	198000
19	68	0	55	20	7	28	34	5	0.128205	161000	262000	97000	198000
19	69	0	67	32	9	26	28	4	0.102564	161000	274000	97000	322000
19	70	0	66	23	17	26	23	3	0.0769231	161000	274000	97000	322000
19	71	0	62	20	16	26	31	2	0.0512821	161000	227000	97000	198000
19	72	0	66	29	9	28	40	4	0.102564	161000	274000	97000	322000
19	73	0	81	37	18	26	30	4	0.102564	166000	274000	126000	322000
19	74	0	79	26	23	30	32	6	0.153846	161000	274000	97000	322000
19	75	0	74	25	16	33	35	5	0.128205	161000	274000	97000	322000
19	76	0	84	32	11	41	34	6	0.153846	161000	274000	97000	322000
19	77	0	91	30	19	42	43	7	0.179487	161000	303000	97000	322000
19	78	0	86	29	15	42	33	6	0.153846	166000	303000	126000	235000
19	79	0	82	29	14	39	32	4	0.102564	166000	262000	126000	213000
19	80	0	84	28	17	39	35	5	0.128205	166000	262000	126000	225000
19	81	0	82	31	18	33	26	4	0.102564	166000	303000	126000	235000
19	82	0	73	20	16	37	33	4	0.102564	166000	303000	126000	235000
19	83	0	72	24	7	41	41	5	0.128205	166000	303000	126000	235000
19	84	0	74	28	10	36	34	4	0.102564	166000	303000	126000	235000
19	85	0	73	29	12	32	25	4	0.102564	166000	303000	126000	235000
19	86	0	69	22	14	33	26	4	0.102564	166000	303000	135000	235000
19	87	0	68	19	15	34	24	3	0.0769231	166000	303000	135000	235000
19	88	0	58	17	10	31	34	4	0.102564	166000	303000	135000	241000
19	89	0	70	27	9	34	29	4	0.102564	166000	303000	135000	241000
19	90	0	70	20	20	30	27	5	0.128205	166000	308000	135000	306000
19	91	0	66	20	13	33	31	5	0.128205	166000	308000	126000	306000
19	92	0	68	25	14	29	27	4	0.102564	161000	303000	97000	235000
19	93	0	74	25	18	31	26	3	0.0769231	161000	303000	97000	235000
19	94	0	74	21	15	38	31	4	0.102564	161000	303000	97000	235000
19	95	0	77	29	10	38	28	4	0.102564	161000	262000	97000	213000
19	96	0	78	20	21	37	19	2	0.0512821	166000	262000	135000	198000
19	97	0	67	16	9	42	29	5	0.128205	161000	303000	97000	261000
19	98	0	71	27	11	33	17	4	0.102564	161000	303000	97000	322000
19	99	0	54	15	11	28	20	3	0.0769231	166000	303000	135000	322000
19	100	0	57	19	9	29	0	3	0.0769231	166000	303000	135000	322000
20	0	0	10	0	0	10	6	1	0.025641	161000	178000	97000	127000
20	1	0	14	6	0	8	7	1	0.025641	161000	178000	97000	127000
20	2	0	15	4	5	6	1	1	0.025641	161000	178000	97000	127000
20	3	0	9	1	2	6	14	2	0.0512821	161000	187000	97000	148000
20	4	0	20	13	0	7	6	2	0.0512821	161000	187000	97000	148000
20	5	0	22	6	10	6	1	2	0.0512821	161000	187000	97000	148000
20	6	0	15	1	1	13	17	3	0.0769231	161000	227000	97000	198000
20	7	0	28	17	0	11	7	3	0.0769231	161000	227000	97000	198000
20	8	0	21	7	7	7	7	2	0.0512821	161000	227000	97000	198000
20	9	0	19	7	3	9	6	1	0.025641	161000	178000	97000	127000
20	10	0	17	6	4	7	4	1	0.025641	161000	178000	97000	127000
20	11	0	15	4	2	9	2	2	0.0512821	161000	227000	97000	198000
20	12	0	13	2	4	7	4	1	0.025641	161000	178000	97000	127000
20	13	0	10	4	2	4	4	1	0.025641	161000	178000	97000	127000
20	14	0	12	4	2	6	4	1	0.025641	161000	178000	97000	127000
20	15	0	11	4	2	5	12	2	0.0512821	161000	227000	97000	198000
20	16	0	20	12	2	6	9	2	0.0512821	161000	227000	97000	198000
20	17	0	20	9	4	7	14	2	0.0512821	161000	227000	97000	198000
20	18	0	25	14	4	7	1	1	0.025641	161000	178000	97000	127000
20	19	0	20	1	9	10	24	2	0.0512821	161000	227000	97000	198000
20	20	0	32	15	1	16	21	2	0.0512821	161000	227000	97000	198000
20	21	0	43	17	10	16	19	2	0.0512821	161000	227000	97000	198000
20	22	0	38	12	10	16	19	1	0.025641	166000	227000	135000	198000
20	23	0	40	15	4	21	15	1	0.025641	166000	227000	135000	198000
20	24	0	34	8	7	19	14	1	0.025641	166000	227000	135000	198000
20	25	0	35	12	3	20	17	2	0.0512821	166000	227000	126000	198000
20	26	0	41	17	6	18	12	2	0.0512821	166000	227000	126000	198000
20	27	0	40	11	10	19	22	2	0.0512821	166000	227000	126000	198000
20	28	0	45	22	4	19	22	3	0.0769231	161000	262000	97000	198000
20	29	0	47	20	10	17	15	2	0.0512821	166000	262000	135000	198000
20	30	0	42	11	10	21	26	3	0.0769231	161000	262000	97000	198000
20	31	0	40	19	7	14	14	1	0.025641	166000	227000	135000	198000
20	32	0	33	12	10	11	15	2	0.0512821	166000	262000	135000	198000
20	33	0	35	13	8	14	11	1	0.025641	166000	227000	135000	198000
20	34	0	29	9	6	14	13	1	0.025641	166000	227000	135000	198000
20	35	0	28	12	4	12	15	2	0.0512821	166000	262000	135000	198000
20	36	0	34	13	8	13	13	1	0.025641	166000	227000	135000	198000
20	37	0	32	11	5	16	17	1	0.025641	166000	227000	135000	198000
20	38	0	32	14	3	15	12	1	0.025641	166000	227000	135000	198000
20	39	0	28	11	6	11	12	1	0.025641	166000	227000	135000	198000
20	40	0	28	10	5	13	16	2	0.0512821	166000	228000	135000	213000
20	41	0	29	13	7	9	14	1	0.025641	166000	227000	135000	198000
20	42	0	33	13	7	13	9	2	0.0512821	166000	228000	135000	213000
20	43	0	34	9	8	17	25	2	0.0512821	166000	228000	135000	213000
20	44	0	49	23	8	18	40	2	0.0512821	166000	262000	135000	198000
20	45	0	62	31	13	18	28	3	0.0769231	166000	262000	135000	206000
20	46	0	57	24	15	18	18	3	0.0769231	166000	227000	135000	225000
20	47	0	48	17	9	22	31	3	0.0769231	166000	262000	135000	225000
20	48	0	54	21	9	24	31	3	0.0769231	166000	274000	135000	322000
20	49	0	56	27	11	18	23	3	0.0769231	166000	303000	135000	235000
20	50	0	50	21	16	13	7	2	0.0512821	234000	303000	163000	235000
20	51	0	28	6	7	15	10	1	0.025641	234000	262000	163000	194000
20	52	0	26	9	2	15	21	2	0.0512821	166000	262000	135000	198000
20	53	0	38	21	6	11	10	1	0.025641	166000	227000	135000	198000
20	54	0	31	10	9	12	13	2	0.0512821	166000	262000	135000	198000
20	55	0	29	11	2	16	24	2	0.0512821	166000	262000	135000	198000
20	56	0	41	18	8	15	21	2	0.0512821	166000	262000	135000	198000
20	57	0	46	15	13	18	13	4	0.102564	166000	303000	123000	235000
20	58	0	41	11	7	23	25	2	0.0512821	166000	262000	135000	198000
20	59	0	44	19	5	20	28	2	0.0512821	166000	227000	126000	198000
20	60	0	57	25	11	21	10	2	0.0512821	166000	227000	126000	198000
20	61	0	43	10	10	23	18	3	0.0769231	166000	228000	126000	213000
20	62	0	48	17	8	23	9	2	0.0512821	166000	227000	126000	198000
20	63	0	40	9	8	23	13	2	0.0512821	166000	227000	126000	198000
20	64	0	42	13	4	25	25	2	0.0512821	166000	227000	126000	198000
20	65	0	55	19	10	26	18	2	0.0512821	166000	227000	126000	198000
20	66	0	60	18	12	30	14	4	0.102564	166000	303000	126000	235000
20	67	0	47	14	9	24	17	2	0.0512821	166000	227000	126000	198000
20	68	0	44	14	7	23	21	2	0.0512821	166000	227000	126000	198000
20	69	0	50	19	11	20	16	3	0.0769231	166000	303000	126000	235000
20	70	0	43	14	11	18	22	3	0.0769231	161000	303000	97000	235000
20	71	0	45	16	6	23	23	2	0.0512821	161000	227000	97000	198000
20	72	0	49	20	11	18	17	1	0.025641	166000	227000	135000	198000
20	73	0	53	17	14	22	6	1	0.025641	166000	227000	135000	198000
20	74	0	41	6	14	21	37	4	0.102564	166000	303000	126000	241000
20	75	0	63	33	3	27	18	4	0.102564	166000	303000	126000	241000
20	76	0	52	17	14	21	23	3	0.0769231	166000	303000	126000	235000
20	77	0	52	21	8	23	25	3	0.0769231	166000	228000	135000	213000
20	78	0	58	23	14	21	15	3	0.0769231	166000	228000	126000	213000
20	79	0	46	15	9	22	31	5	0.128205	161000	303000	97000	235000
20	80	0	56	30	4	22	15	5	0.128205	161000	303000	97000	235000
20	81	0	52	12	21	19	18	4	0.102564	166000	303000	126000	235000
20	82	0	51	16	6	29	27	4	0.102564	161000	303000	97000	235000
20	83	0	53	24	7	22	20	3	0.0769231	161000	227000	97000	198000
20	84	0	61	19	16	26	33	4	0.102564	161000	303000	97000	235000
20	85	0	61	29	10	22	32	3	0.0769231	166000	303000	135000	235000
20	86	0	65	31	11	23	26	2	0.0512821	166000	262000	135000	198000
20	87	0	65	22	18	25	33	3	0.0769231	166000	303000	126000	235000
20	88	0	72	29	13	30	22	4	0.102564	166000	303000	126000	235000
20	89	0	65	18	13	34	32	3	0.0769231	166000	303000	135000	235000
20	90	0	65	27	6	32	38	2	0.0512821	166000	303000	135000	235000
20	91	0	73	31	15	27	26	3	0.0769231	166000	303000	135000	255000
20	92	0	69	17	16	36	32	7	0.179487	166000	308000	126000	306000
20	93	0	77	25	11	41	38	7	0.179487	166000	308000	126000	306000
20	94	0	88	34	14	40	30	6	0.153846	166000	308000	126000	306000
20	95	0	85	22	21	42	32	5	0.128205	161000	308000	97000	306000
20	96	0	92	28	16	48	46	6	0.153846	161000	308000	97000	306000
20	97	0	102	40	15	47	38	7	0.179487	161000	308000	97000	306000
20	98	0	93	31	17	45	49	7	0.179487	161000	308000	97000	306000
20	99	0	109	44	14	51	38	7	0.179487	161000	308000	97000	306000
20	100	0	103	31	25	47	0	4	0.102564	166000	379000	135000	278000
21	0	0	10	0	0	10	11	1	0.025641	161000	178000	97000	127000
21	1	0	18	11	0	7	2	1	0.025641	161000	178000	97000	127000
21	2	0	15	2	7	6	5	1	0.025641	161000	178000	97000	127000
21	3	0	14	5	2	7	9	2	0.0512821	161000	187000	97000	148000
21	4	0	19	9	1	9	9	2	0.0512821	161000	187000	97000	148000
21	5	0	23	9	4	10	4	2	0.0512821	161000	187000	97000	148000
21	6	0	20	4	5	11	19	3	0.0769231	161000	227000	97000	198000
21	7	0	32	19	3	10	4	2	0.0512821	161000	227000	97000	198000
21	8	0	25	4	14	7	11	2	0.0512821	161000	227000	97000	198000
21	9	0	26	11	2	13	9	1	0.025641	166000	227000	135000	198000
21	10	0	25	9	5	11	7	1	0.025641	166000	227000	135000	198000
21	11	0	26	6	7	13	7	1	0.025641	166000	227000	135000	198000
21	12	0	25	6	4	15	14	1	0.025641	166000	227000	135000	198000
21	13	0	26	12	1	13	21	1	0.025641	166000	227000	135000	198000
21	14	0	32	17	7	8	15	1	0.025641	166000	227000	135000	198000
21	15	0	33	11	10	12	18	1	0.025641	166000	227000	135000	198000
21	16	0	36	16	6	14	3	1	0.025641	207000	228000	193000	213000
21	17	0	29	3	10	16	27	2	0.0512821	166000	227000	126000	198000
21	18	0	40	23	2	15	33	3	0.0769231	166000	262000	126000	198000
21	19	0	55	30	11	14	19	4	0.102564	166000	303000	126000	235000
21	20	0	58	18	21	19	20	4	0.102564	166000	303000	126000	235000
21	21	0	51	19	7	25	25	3	0.0769231	166000	303000	135000	235000
21	22	0	50	22	8	20	24	3	0.0769231	166000	303000	135000	235000
21	23	0	41	16	9	16	17	1	0.025641	166000	227000	135000	198000
21	24	0	45	15	9	21	14	2	0.0512821	166000	227000	135000	225000
21	25	0	46	13	11	22	21	3	0.0769231	166000	262000	135000	206000
21	26	0	49	20	5	24	21	4	0.102564	166000	303000	135000	235000
21	27	0	52	17	11	24	29	5	0.128205	166000	303000	135000	241000
21	28	0	56	21	12	23	13	3	0.0769231	166000	303000	135000	241000
21	29	0	48	12	12	24	14	3	0.0769231	166000	303000	135000	241000
21	30	0	49	14	6	29	30	5	0.128205	166000	303000	126000	241000
21	31	0	53	22	8	23	18	3	0.0769231	166000	303000	135000	235000
21	32	0	47	16	11	20	22	3	0.0769231	166000	303000	135000	235000
21	33	0	56	20	12	24	28	4	0.102564	166000	308000	135000	306000
21	34	0	56	19	14	23	13	4	0.102564	166000	308000	135000	306000
21	35	0	44	11	11	22	19	4	0.102564	166000	308000	135000	306000
21	36	0	46	16	7	23	14	2	0.0512821	166000	308000	135000	306000
21	37	0	43	13	9	21	10	2	0.0512821	166000	308000	135000	306000
21	38	0	37	10	5	22	19	2	0.0512821	166000	308000	135000	306000
21	39	0	45	19	5	21	7	2	0.0512821	166000	308000	135000	306000
21	40	0	36	7	8	21	22	2	0.0512821	166000	308000	135000	306000
21	41	0	45	21	2	22	10	2	0.0512821	166000	308000	135000	306000
21	42	0	42	10	13	19	8	1	0.025641	166000	227000	135000	198000
21	43	0	34	8	5	21	28	3	0.0769231	166000	308000	135000	306000
21	44	0	48	24	5	19	17	2	0.0512821	166000	262000	135000	198000
21	45	0	45	12	13	20	9	3	0.0769231	166000	303000	135000	235000
21	46	0	44	9	8	27	35	5	0.128205	166000	308000	135000	306000
21	47	0	61	29	5	27	23	4	0.102564	166000	303000	135000	235000
21	48	0	56	21	13	22	24	2	0.0512821	166000	227000	135000	225000
21	49	0	58	23	11	24	24	4	0.102564	166000	303000	135000	235000
21	50	0	52	18	13	21	19	2	0.0512821	166000	227000	135000	206000
21	51	0	51	16	11	24	29	4	0.102564	166000	262000	135000	241000
21	52	0	63	29	10	24	15	3	0.0769231	166000	262000	135000	206000
21	53	0	47	11	11	25	34	3	0.0769231	166000	262000	135000	206000
21	54	0	63	31	5	27	20	4	0.102564	166000	262000	126000	261000
21	55	0	61	20	18	23	23	4	0.102564	166000	262000	126000	261000
21	56	0	69	23	15	31	23	2	0.0512821	166000	262000	135000	198000
21	57	0	63	20	10	33	22	3	0.0769231	166000	228000	135000	241000
21	58	0	62	19	14	29	20	2	0.0512821	166000	227000	135000	241000
21	59	0	59	19	9	31	34	3	0.0769231	166000	303000	126000	235000
21	60	0	64	29	8	27	28	3	0.0769231	166000	227000	126000	225000
21	61	0	69	28	18	23	30	2	0.0512821	166000	227000	126000	198000
21	62	0	72	25	17	30	20	4	0.102564	166000	303000	126000	235000
21	63	0	67	18	12	37	33	4	0.102564	161000	262000	97000	206000
21	64	0	74	30	7	37	25	3	0.0769231	166000	262000	126000	198000
21	65	0	65	18	19	28	21	2	0.0512821	166000	262000	135000	198000
21	66	0	48	11	9	28	32	4	0.102564	161000	262000	97000	213000
21	67	0	65	30	6	29	21	4	0.102564	161000	262000	97000	213000
21	68	0	58	18	12	28	28	4	0.102564	161000	262000	97000	213000
21	69	0	69	26	9	34	27	5	0.128205	161000	262000	97000	213000
21	70	0	72	24	15	33	40	5	0.128205	161000	262000	97000	241000
21	71	0	78	31	10	37	36	3	0.0769231	166000	262000	126000	198000
21	72	0	82	25	21	36	28	4	0.102564	161000	262000	97000	198000
21	73	0	77	22	14	41	36	6	0.153846	161000	303000	97000	235000
21	74	0	83	29	13	41	40	5	0.128205	166000	303000	126000	235000
21	75	0	81	31	12	38	43	6	0.153846	166000	303000	126000	235000
