Rep	Year	RepSeason	NInds	NInd_stage1	NInd_stage2	NInd_stage3	NInd_stage4	NJuvs	NOccupPatches	Occup/Suit	min_X	max_X	min_Y	max_Y
2	22	0	3372	1906	785	562	119	2107	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
2	23	0	3706	2107	820	664	115	2312	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
2	24	0	4031	2312	844	715	160	2463	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
2	25	0	4286	2463	987	695	141	2316	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	26	0	4264	2316	997	799	152	2706	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	27	0	4628	2706	909	848	165	2942	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	28	0	5044	2942	1092	815	195	2974	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	29	0	5238	2974	1213	884	167	2946	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	30	0	5335	2946	1201	993	195	3508	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	31	0	5925	3508	1197	1020	200	3538	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	32	0	6177	3538	1435	994	210	3631	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	33	0	6547	3631	1493	1198	225	4282	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	34	0	7255	4282	1436	1300	237	4602	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	35	0	7799	4602	1675	1247	275	4431	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	36	0	7979	4431	1869	1390	289	5089	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	37	0	8734	5089	1776	1565	304	5338	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	38	0	9227	5338	2010	1535	344	5336	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	39	0	9567	5336	2149	1735	347	5493	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	40	0	9731	5493	2030	1832	376	6055	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	41	0	10300	6055	2079	1778	388	5796	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	42	0	10408	5796	2418	1818	376	5805	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	43	0	10489	5805	2263	2035	386	6345	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	44	0	10963	6345	2185	1989	444	6225	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
2	45	0	10878	6225	2332	1860	461	6012	5	0.0471698	3.6661e+06	3.8501e+06	2.7003e+06	2.8043e+06
2	46	0	10711	6012	2322	1944	433	6224	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
2	47	0	10985	6224	2316	2019	426	6343	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
2	48	0	11075	6343	2307	2001	424	6279	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
2	49	0	11053	6279	2337	1987	450	6186	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
2	50	0	11020	6186	2379	2011	444	6244	6	0.0566038	3.6661e+06	3.8501e+06	2.7003e+06	2.8363e+06
2	51	0	11003	6244	2294	2036	429	6342	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
2	52	0	11013	6342	2270	1942	459	6228	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
2	53	0	10977	6228	2369	1942	438	6213	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
2	54	0	10979	6213	2319	2024	423	6198	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
2	55	0	10978	6198	2347	1981	452	6381	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
2	56	0	11246	6381	2333	2094	438	6644	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
2	57	0	11402	6644	2296	2028	434	6068	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	58	0	10945	6068	2451	1976	450	6444	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	59	0	11174	6444	2250	2083	397	6247	8	0.0754717	3.6661e+06	3.8221e+06	2.7003e+06	2.8723e+06
2	60	0	11057	6247	2437	1973	400	6210	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
2	61	0	11154	6210	2379	2137	428	6611	7	0.0660377	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	62	0	11521	6611	2362	2087	461	6609	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	63	0	11520	6609	2417	2036	458	6417	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	64	0	11383	6417	2409	2096	461	6588	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	65	0	11535	6588	2418	2076	453	6454	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	66	0	11388	6454	2427	2059	448	6554	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	67	0	11512	6554	2445	2073	440	6468	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	68	0	11447	6468	2484	2072	423	6473	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	69	0	11504	6473	2424	2146	461	6882	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	70	0	11909	6882	2419	2146	462	6818	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	71	0	11914	6818	2549	2089	458	6679	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	72	0	11884	6679	2557	2179	469	6990	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	73	0	12177	6990	2497	2224	466	7008	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	74	0	12318	7008	2636	2213	461	6911	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	75	0	12249	6911	2608	2238	492	7173	8	0.0754717	3.6661e+06	3.8501e+06	2.7003e+06	2.8523e+06
2	76	0	12511	7173	2649	2233	456	7089	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	77	0	12507	7089	2674	2266	478	7276	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	78	0	12730	7276	2650	2261	543	7347	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	79	0	12829	7347	2683	2300	499	7325	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	80	0	12973	7325	2811	2340	497	7567	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	81	0	13194	7567	2741	2405	481	7428	9	0.0849057	3.6661e+06	3.8501e+06	2.7003e+06	2.8723e+06
2	82	0	13099	7428	2834	2342	495	7609	11	0.103774	3.6661e+06	3.8621e+06	2.7003e+06	2.8843e+06
2	83	0	13291	7609	2761	2418	503	7526	10	0.0943396	3.6661e+06	3.8501e+06	2.6683e+06	2.8723e+06
2	84	0	13316	7526	2877	2419	494	7553	10	0.0943396	3.6661e+06	3.8501e+06	2.6683e+06	2.8723e+06
2	85	0	13331	7553	2844	2447	487	7772	11	0.103774	3.6661e+06	3.8501e+06	2.6683e+06	2.8843e+06
2	86	0	13584	7772	2853	2480	479	7797	11	0.103774	3.6661e+06	3.8501e+06	2.6683e+06	2.8843e+06
2	87	0	13700	7797	2896	2475	532	7845	12	0.113208	3.6661e+06	3.8901e+06	2.6683e+06	2.8843e+06
2	88	0	13867	7845	2991	2502	529	7899	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	89	0	13991	7899	2934	2603	555	8277	12	0.113208	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	90	0	14268	8277	2873	2561	557	8126	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	91	0	14403	8126	3138	2518	621	8288	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	92	0	14477	8288	2981	2636	572	8601	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	93	0	14797	8601	3035	2582	579	8310	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	94	0	14622	8310	3178	2559	575	8376	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
2	95	0	14839	8376	3107	2761	595	8766	14	0.132075	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	96	0	15279	8766	3194	2739	580	8762	15	0.141509	3.6661e+06	3.8941e+06	2.6683e+06	2.8843e+06
2	97	0	15344	8762	3237	2761	584	8687	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
2	98	0	15346	8687	3323	2770	566	8869	15	0.141509	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
2	99	0	15548	8869	3262	2842	575	9128	15	0.141509	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
2	100	0	15901	9128	3299	2865	609	0	16	0.150943	3.6661e+06	3.8941e+06	2.6683e+06	2.8923e+06
3	0	0	40	0	0	20	20	220	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	1	0	236	220	0	4	12	84	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	2	0	171	84	84	0	3	14	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	3	0	114	14	45	54	1	252	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	4	0	307	252	5	41	9	208	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	5	0	321	208	99	8	6	62	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	6	0	222	62	89	68	3	308	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	7	0	421	308	26	76	11	392	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	8	0	581	392	140	35	14	251	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	9	0	515	251	150	105	9	479	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	10	0	739	479	116	121	23	604	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	11	0	945	604	198	110	33	635	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	12	0	1043	635	229	153	26	695	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	13	0	1191	695	265	187	44	891	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	14	0	1450	891	301	211	47	976	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	15	0	1640	976	383	249	32	1074	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	16	0	1847	1074	419	306	48	1293	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	17	0	2151	1293	444	356	58	1515	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	18	0	2493	1515	531	377	70	1443	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
3	19	0	2598	1443	632	459	64	1720	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
3	20	0	2993	1720	628	549	96	2105	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
3	21	0	3514	2105	729	570	110	2040	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
3	22	0	3687	2040	857	663	127	2341	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	23	0	4082	2341	849	748	144	2460	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	24	0	4356	2460	999	716	181	2489	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	25	0	4482	2489	1006	820	167	2773	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	26	0	4836	2773	1019	881	163	2938	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	27	0	5124	2938	1119	877	190	3123	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	28	0	5478	3123	1179	994	182	3476	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	29	0	5971	3476	1267	1017	211	3700	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	30	0	6388	3700	1387	1083	218	3775	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	31	0	6633	3775	1466	1181	211	4153	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	32	0	7181	4153	1551	1247	230	4445	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	33	0	7752	4445	1723	1331	253	4589	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	34	0	8174	4589	1840	1458	287	5050	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	35	0	8738	5050	1868	1529	291	5200	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	36	0	9178	5200	2017	1612	349	5560	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	37	0	9769	5560	2134	1720	355	5540	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	38	0	9927	5540	2237	1781	369	5847	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	39	0	10265	5847	2150	1914	354	5949	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	40	0	10452	5949	2257	1849	397	5904	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	41	0	10538	5904	2334	1930	370	6039	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	42	0	10705	6039	2242	2010	414	6280	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	43	0	10868	6280	2282	1896	410	5984	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	44	0	10777	5984	2381	2007	405	6219	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
3	45	0	10949	6219	2321	1995	414	6290	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
3	46	0	11039	6290	2347	2017	385	6160	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
3	47	0	10977	6160	2367	2050	400	6349	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	48	0	11086	6349	2296	1993	448	6231	5	0.0471698	3.6661e+06	3.7901e+06	2.7003e+06	2.8363e+06
3	49	0	10968	6231	2348	1983	406	6088	6	0.0566038	3.6661e+06	3.8101e+06	2.7003e+06	2.8523e+06
3	50	0	10939	6088	2362	2020	469	6292	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	51	0	11087	6292	2299	2076	420	6280	6	0.0566038	3.6661e+06	3.8221e+06	2.7003e+06	2.8363e+06
3	52	0	11083	6280	2336	2035	432	6226	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	53	0	11048	6226	2347	2060	415	6323	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	54	0	11181	6323	2399	2010	449	6291	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	55	0	11203	6291	2319	2137	456	6650	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	56	0	11409	6650	2294	2019	446	6228	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	57	0	10994	6228	2435	1926	405	6008	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	58	0	10865	6008	2405	2063	389	6349	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	59	0	11152	6349	2283	2055	465	6534	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	60	0	11267	6534	2333	1950	450	6242	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	61	0	11149	6242	2429	2070	408	6418	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	62	0	11239	6418	2289	2049	483	6722	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	63	0	11539	6722	2359	2006	452	6351	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	64	0	11413	6351	2553	2047	462	6496	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	65	0	11409	6496	2330	2141	442	6703	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	66	0	11659	6703	2421	2094	441	6531	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	67	0	11562	6531	2510	2087	434	6600	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	68	0	11633	6600	2445	2117	471	6654	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	69	0	11756	6654	2508	2142	452	6750	7	0.0660377	3.6661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	70	0	11903	6750	2549	2152	452	6712	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	71	0	11854	6712	2475	2225	442	7063	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	72	0	12189	7063	2521	2129	476	6838	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	73	0	12188	6838	2680	2174	496	7096	9	0.0849057	3.5661e+06	3.8501e+06	2.7003e+06	2.8523e+06
3	74	0	12407	7096	2533	2287	491	7267	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	75	0	12561	7267	2555	2202	537	7226	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	76	0	12702	7226	2707	2278	491	7380	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	77	0	13000	7380	2689	2426	505	7478	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	78	0	13154	7478	2800	2358	518	7517	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	79	0	13189	7517	2786	2374	512	7381	9	0.0849057	3.5661e+06	3.8221e+06	2.7003e+06	2.8843e+06
3	80	0	13078	7381	2842	2365	490	7317	8	0.0754717	3.5661e+06	3.8221e+06	2.7003e+06	2.8523e+06
3	81	0	13135	7317	2863	2486	469	7554	12	0.113208	3.5661e+06	3.8621e+06	2.6683e+06	2.8843e+06
3	82	0	13394	7554	2815	2522	503	7811	11	0.103774	3.5661e+06	3.8221e+06	2.6683e+06	2.8843e+06
3	83	0	13660	7811	2823	2483	543	7942	11	0.103774	3.5661e+06	3.8901e+06	2.6683e+06	2.8843e+06
3	84	0	13762	7942	2858	2429	533	7629	13	0.122642	3.5661e+06	3.8901e+06	2.6683e+06	2.8843e+06
3	85	0	13618	7629	3037	2446	506	7547	16	0.150943	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	86	0	13569	7547	2867	2611	544	8285	16	0.150943	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	87	0	14155	8285	2873	2442	555	7861	14	0.132075	3.5661e+06	3.8901e+06	2.6683e+06	2.8923e+06
3	88	0	13855	7861	3041	2432	521	7764	15	0.141509	3.5661e+06	3.8901e+06	2.6683e+06	2.8923e+06
3	89	0	13832	7764	2984	2596	488	8132	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	90	0	14144	8132	2878	2579	555	8277	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	91	0	14341	8277	2979	2517	568	8200	15	0.141509	3.5661e+06	3.8901e+06	2.6683e+06	2.8923e+06
3	92	0	14451	8200	3133	2596	522	8332	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	93	0	14699	8332	3187	2649	531	8532	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	94	0	15041	8532	3216	2712	581	8762	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	95	0	15236	8762	3149	2744	581	8788	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	96	0	15518	8788	3372	2740	618	8867	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	97	0	15752	8867	3369	2914	602	9350	17	0.160377	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	98	0	16231	9350	3340	2895	646	9464	18	0.169811	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
3	99	0	16566	9464	3536	2894	672	9362	19	0.179245	3.5661e+06	3.8901e+06	2.6603e+06	2.9283e+06
3	100	0	16586	9362	3514	3045	665	0	18	0.169811	3.5661e+06	3.8901e+06	2.6603e+06	2.8923e+06
4	0	0	40	0	0	20	20	217	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	1	0	226	217	0	2	7	54	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	2	0	151	54	96	0	1	6	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	3	0	95	6	25	63	1	232	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	4	0	277	232	4	34	7	181	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	5	0	288	181	88	14	5	68	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	6	0	204	68	71	63	2	286	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	7	0	376	286	26	49	15	301	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	8	0	449	301	113	29	6	145	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	9	0	364	145	129	84	6	418	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	10	0	596	418	71	89	18	462	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	11	0	716	462	174	57	23	374	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	12	0	735	374	205	140	16	685	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	13	0	1055	685	173	177	20	771	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	14	0	1255	771	272	174	38	806	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	15	0	1390	806	314	230	40	985	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	16	0	1634	985	335	261	53	1129	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	17	0	1884	1129	418	286	51	1243	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	18	0	2157	1243	507	352	55	1347	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	19	0	2347	1347	516	420	64	1731	1	0.00943396	3.6661e+06	3.7541e+06	2.7443e+06	2.7843e+06
4	20	0	2856	1731	568	463	94	1722	2	0.0188679	3.6661e+06	3.7541e+06	2.7003e+06	2.7843e+06
4	21	0	3025	1722	739	460	104	1762	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
4	22	0	3208	1762	727	628	91	2271	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
4	23	0	3797	2271	758	637	131	2232	3	0.0283019	3.6661e+06	3.7861e+06	2.7003e+06	2.7843e+06
4	24	0	3940	2232	943	635	130	2181	3	0.0283019	3.6661e+06	3.7581e+06	2.7003e+06	2.8043e+06
4	25	0	3993	2181	904	769	139	2583	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	26	0	4394	2583	895	763	153	2691	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	27	0	4721	2691	1085	764	181	2678	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	28	0	4853	2678	1113	908	154	3113	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	29	0	5279	3113	1048	952	166	3141	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	30	0	5514	3141	1243	928	202	3340	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	31	0	5861	3340	1262	1041	218	3826	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	32	0	6442	3826	1311	1090	215	3820	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	33	0	6714	3820	1499	1153	242	4137	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	34	0	7266	4137	1552	1287	290	4612	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	35	0	7922	4612	1694	1331	285	4651	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	36	0	8219	4651	1862	1438	268	4939	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	37	0	8712	4939	1901	1581	291	5358	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	38	0	9285	5358	1982	1612	333	5366	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	39	0	9488	5366	2113	1704	305	5437	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	40	0	9733	5437	2156	1795	345	5868	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	41	0	10360	5868	2190	1928	374	6067	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	42	0	10584	6067	2174	1933	410	6189	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
4	43	0	10866	6189	2352	1871	454	5913	4	0.0377358	3.6661e+06	3.7861e+06	2.7003e+06	2.8043e+06
